,text,target
2546,Goldman Sachs employees to start returning to US offices from June 22 https://cna.asia/3cTkmnW pic.twitter.com/SzKVZQBN0l,true
2547,Australian officials warn Black Lives Matter protesters of potential arrest https://cna.asia/3f9zZt9 pic.twitter.com/mePhTnxucd,true
2548,Rowing: Olympic champ Drysdale to push through to postponed Tokyo Games https://cna.asia/2MKBHVJ pic.twitter.com/Lc6iDdIJKm,true
2549,NASCAR banning Confederate flag from events https://cna.asia/2XOPgtx pic.twitter.com/vDM40jASHu,true
2550,"Zoom briefly shuts account over Tiananmen commemoration, raising fears over free speech curbs https://cna.asia/2MKBFgz pic.twitter.com/s6kisnWjbu",true
2551,US Soccer says it will allow protests during anthem https://cna.asia/2UuEmXW pic.twitter.com/ywsym8BF64,true
2552,White House works to move stalled airline COVID-19 contact tracing plan: Sources https://cna.asia/2YrKYHu pic.twitter.com/eoQcJEQw3q,true
2553,Pelosi seeks removal of Confederate statues from US Capitol https://cna.asia/2MOjs1v pic.twitter.com/SgYSy46mRS,true
2554,North Korea says US meddling in inter-Korean affairs could affect election https://cna.asia/30wyxNu pic.twitter.com/VSK2Wx51JC,true
2555,Premier League's restart hamstrung by injury fears https://cna.asia/2AojRoQ pic.twitter.com/7BoLyQ9sRr,true
2556,Harry Potter author JK Rowling reveals she is a survivor of sexual assault https://cna.asia/30s23Ut pic.twitter.com/TT0VC0bNTm,true
2557,China reports rise of new COVID-19 cases with 11 imported infections https://cna.asia/2Yu40NI pic.twitter.com/DxZXZBdzJP,true
2558,"‘O$P$’ threats? Why empathy and reason guide these debt collectors, COVID-19 or no https://cna.asia/3faElQI pic.twitter.com/gMIYRNWzVX",true
2559,On hold: Coachella music festival unlikely to take place in 2020 https://cna.asia/2MMjsiz pic.twitter.com/FhfoTzm9gP,true
2560,Disney eyes July restart for California theme parks https://cna.asia/3hgD8ZV pic.twitter.com/F83xCAOe0l,true
2561,"In post-lockdown China, student mental health in focus amid reported jump in suicides https://cna.asia/3fbiOr1 pic.twitter.com/J8aobfHPc9",true
2562,Easy home recipe: Wholesome lentil and kale soup from Tablescape's chef https://cna.asia/2XRP6S6 pic.twitter.com/vTHg6MPjEM,true
2563,"Just Eat Takeaway to buy Grubhub, forming food delivery giant https://cna.asia/30ursgj pic.twitter.com/85O7EMkZnI",true
2564,Premier League clubs post record revenue but face COVID-19 impact https://cna.asia/30v24Hi pic.twitter.com/zpD2gCsZIu,true
2565,"EU watchdog sets up TikTok task force, warns on Clearview AI software https://cna.asia/2Yl2u0g pic.twitter.com/VsDeClIIky",true
2566,Europe's Just Eat Takeaway to buy Grubhub for US$7.3 billion https://cna.asia/3dMQFGx pic.twitter.com/7McOMOhZT1,true
2567,Commentary: Don't let zombie companies eat up bailouts needed by businesses https://cna.asia/30tVAs1 pic.twitter.com/l2w97veCth,true
2568,Commentary: Uptick in corporate giving during COVID-19 is much more than just a PR exercise https://cna.asia/3ffva1A pic.twitter.com/EgYMucqeVd,true
2569,Commentary: Japan sure is smug about beating COVID-19 https://cna.asia/3fg13af pic.twitter.com/FZAdqRZsgG,true
2570,"‘O$P$’ threats? Why empathy and reason guide these debt collectors, COVID-19 or no https://cna.asia/3ffu5H4 pic.twitter.com/NaMH5PpsAf",true
2571,Europe's Just Eat Takeaway to buy US delivery firm Grubhub for US$7.3b https://cna.asia/30sx4rm pic.twitter.com/nQjjBY7jGw,true
2572,"COVID-19: For some businesses, enhanced online browsing to drive sales could become a new norm https://cna.asia/30wARDR pic.twitter.com/2XUiEmBsRO",true
2573,Fit-again Koepka gunning for world number one spot https://cna.asia/3ffTRuL pic.twitter.com/JmhKZ63T84,true
2574,Wallace to use #BlackLivesMatter livery in NASCAR race https://cna.asia/3hk6neC pic.twitter.com/f3DNrFTtbB,true
2575,Football: Bayern in German Cup final after 2-1 win over Frankfurt https://cna.asia/2Uu88Ms pic.twitter.com/LrMzTxXB5Q,true
2576,"Lufthansa says up to 26,000 employees at risk of losing jobs https://cna.asia/2UwzhOR pic.twitter.com/eDS8uySTC1",true
2577,McIlroy wants golf to be more racially diverse https://cna.asia/30spZXO pic.twitter.com/McEivSVSgC,true
2578,Europe's Just Eat Takeaway to buy US delivery firm Grubhub for US$7.3 billion https://cna.asia/3dRMcCh pic.twitter.com/msm9ut4Gfu,true
2579,Fed warns of uncertain path for post-pandemic US economy https://cna.asia/2AZeV9K pic.twitter.com/u5WpZB8YKQ,true
2580,Amazon implements one-year moratorium on police use of facial recognition software https://cna.asia/3hiIRye pic.twitter.com/OraHwygSjU,true
2581,Tyson Foods says cooperating with DoJ in chicken price-fixing probe https://cna.asia/2XPmfh8 pic.twitter.com/rQePvPy0NM,true
2582,"Trump to restart rallies in 4 states, starting in Oklahoma https://cna.asia/3dSpxG3 pic.twitter.com/emtrjvGZR3",true
2583,"Boeing supplier Spirit announces layoffs due to virus, 737 MAX impacts https://cna.asia/2zmOavJ pic.twitter.com/v41FCez4MW",true
2584,Football: Sheffield United duo sign new deals https://cna.asia/3cNLCnT pic.twitter.com/Iw3aUcH0Yz,true
2585,Bayern in German Cup final after 2-1 win over Frankfurt https://cna.asia/3cQiTig pic.twitter.com/vCMeiMreIH,true
2586,"Nasdaq ends at another record; Dow, S&P 500 finish down https://cna.asia/2XR8VZV pic.twitter.com/2A9czmiMfN",true
2587,Tavares stuns wasteful Benfica as Portimonense steal draw https://cna.asia/3dRhfOP pic.twitter.com/wG4yQeqsgW,true
2588,Nikola in talks with automakers for Badger pickup truck production: founder https://cna.asia/2MSqK4d pic.twitter.com/MycyKcJPYa,true
2589,Golf: McIlroy feels safe and sharp in PGA Tour return https://cna.asia/2UrfBf9 pic.twitter.com/gU5EXDgD30,true
2590,Ford recalls 2.15 million US vehicles for potentially faulty door latches https://cna.asia/3hhxLK8 pic.twitter.com/iUmyxf6maJ,true
2591,"Lufthansa says up to 26,000 employees at risk of losing jobs https://cna.asia/30s97QY pic.twitter.com/WLGD60DfUh",true
2592,Brazil's biggest cities start reopening as COVID-19 surges https://cna.asia/2Ym0S6h pic.twitter.com/c1BJNS5uhX,true
2593,Fans flock in as Partizan sink Red Star to reach Serbian Cup final https://cna.asia/2XNXToe pic.twitter.com/diJjaiZZPe,true
2594,Virtual crowds and stadium noise greet return of La Liga https://cna.asia/37gPI6Y pic.twitter.com/z17CXciz9Q,true
2595,Tshabalala’s golden goal for all of Africa still resonates https://cna.asia/3f5MohA pic.twitter.com/P1b8vKwyKH,true
2596,UN chief regrets North Korea decision to cut hotlines with South https://cna.asia/2ATnMdk pic.twitter.com/JB37lP4NT7,true
2597,US states accuse 26 drugmakers of generic drug price fixing in sweeping lawsuit https://cna.asia/30tN6kP pic.twitter.com/WlLMebdYJF,true
2598,IOC wants athletes' dialogue as protest calls grow louder https://cna.asia/3h90vVc pic.twitter.com/o095v6O9vC,true
2599,Fed confirms rate to remain at zero amid pandemic damage https://cna.asia/2BLP9WX pic.twitter.com/Eltte9hhcN,true
2600,Russia says 'years' needed to clean up Arctic spill https://cna.asia/30tM0FJ pic.twitter.com/G5sZyNV0D2,true
2601,Rayo win second half against Albacete in bizarre return for Spanish football https://cna.asia/3fo6m7F pic.twitter.com/g8L3CVa2jK,true
2602,"COVID-19: Italy reports 71 deaths, 202 new cases https://cna.asia/2MMUOhQ pic.twitter.com/TmFX0M0Lbb",true
2603,Weightlifting could lose spot in Olympics says IOC's Bach https://cna.asia/3f9k8L5 pic.twitter.com/wvTmsQpDq3,true
2604,One positive case in latest Premier League COVID-19 tests https://cna.asia/37g8iw2 pic.twitter.com/CtFxNTgm2q,true
2605,"Floyd brother tells US Congress to 'stop the pain', pass police reform https://cna.asia/2zlYSTb pic.twitter.com/jn9YkpOzXq",true
2606,"Salary cap cut could lead to legal dispute, says players' union chief https://cna.asia/2YqzioF pic.twitter.com/OwPXHNYS7g",true
2607,"Tiny 13,500-year-old bird statuette shows origins of Chinese art https://cna.asia/37hPJHP pic.twitter.com/S6WYBJinOm",true
2608,Hamilton happy with form after test return at wet Silverstone https://cna.asia/2MIYZeu pic.twitter.com/qF8j1YyLC8,true
2609,US May deficit nearly doubles to US$399 billion https://cna.asia/2XNNI2Y pic.twitter.com/kBlbCshNp1,true
2610,Frankfurt players display '#blacklivesmatter' on game shirts https://cna.asia/2XPUl4L pic.twitter.com/T6T8WJHmSB,true
2611,Olympic organisers seek ways to simplify Tokyo Games https://cna.asia/2XPUjtF pic.twitter.com/9lXone0CAD,true
2612,WHO hopes to work with US on Ebola despite COVID-19 criticism https://cna.asia/3cO6tY7 pic.twitter.com/3IiN1BkvY4,true
2613,"American, Delta say demand uptick helping cash burn; United requiring health checklists https://cna.asia/2YkW94R pic.twitter.com/N9j07UzEkp",true
2614,Cricket: ICC defers T20 World Cup decision to July https://cna.asia/2MIPgou pic.twitter.com/Bf7OFfdUhF,true
2615,Philanthropist donates 3 million pounds to help Scottish clubs in crisis https://cna.asia/3f9JPel pic.twitter.com/bnXN8bWnYp,true
2616,Golf - Players prepare for 'weird' atmosphere at fan free Colonial https://cna.asia/2ziZk4q pic.twitter.com/msL47Te099,true
2617,"S&P 500, Dow retreat ahead of Fed outlook; Nasdaq hits new high https://cna.asia/2UMc7nN pic.twitter.com/M39T30MSwf",true
2618,ICC to use 'common sense' to deal with Floyd death protests https://cna.asia/3fe1xNM pic.twitter.com/1OGzI8FN3Y,true
2619,Windies cherishing test return after coronavirus hiatus says Holder https://cna.asia/30quh1X pic.twitter.com/kaB1XkoEdu,true
2620,World Athletics chief Coe gets Olympic membership nod after wait https://cna.asia/30xToQj pic.twitter.com/5rvZwzY9zZ,true
2621,US court asked to force Facebook to release Myanmar officials' data for genocide case https://cna.asia/2zoRPZW pic.twitter.com/IqzKQl0yiQ,true
2622,"Boxing: Joshua, Fury 'agree deal' for all-British mega-bouts https://cna.asia/3e3c0Md pic.twitter.com/lpyJdJ5iyg",true
2623,Global risk rally has a powerful ally: the weaker dollar https://cna.asia/30p39Am pic.twitter.com/rmgyew0bGl,true
2624,"Floyd brother tells US Congress to 'stop' pain, pass police reform https://cna.asia/2UrTiWA pic.twitter.com/2Cx645w8Nq",true
2625,Congress seeks answers on Juniper Networks breach amid encryption fight https://cna.asia/2XQHeR2 pic.twitter.com/7vw2S4tL3w,true
2626,US air passengers fell 96per cent in April to historic low: government https://cna.asia/2XNZtX2 pic.twitter.com/RHTLFgl9gI,true
2627,"After long delay, parents finally meet surrogate baby in Ukraine https://cna.asia/3dQbwJd pic.twitter.com/0bRGJlf7FF",true
2628,Tennis: Djokovic says players may skip US Open and start on clay https://cna.asia/3f8vS0k pic.twitter.com/Hi5YqRqgbr,true
2629,Football: No more face masks for subs as Bundesliga eases hygiene measures https://cna.asia/30tHkQc pic.twitter.com/CZkWjCi4lh,true
2630,US jets intercept Russian bombers off Alaska: NORAD https://cna.asia/2zkAMbk pic.twitter.com/q6U64ln6R1,true
2631,US consumer prices fall for third straight month in May https://cna.asia/37i7red pic.twitter.com/rHRhFizBpW,true
2632,UK watchdog extends deadline for final ruling on Amazon's Deliveroo deal https://cna.asia/3cJX2co pic.twitter.com/SojTF1zOFP,true
2633,"Twitter, Square to make June 19 a holiday to support racial diversity https://cna.asia/2UwG9f0 pic.twitter.com/TMY0sgsS9H",true
2634,Goldman Sachs forms fund to address racial injustice https://cna.asia/3cQccg7 pic.twitter.com/M3XhFTk55m,true
2635,Mall operator Simon Property abandons US$3.6 billion acquisition of Taubman https://cna.asia/2MIJraN pic.twitter.com/o07Yp4Tuyh,true
2636,Just Eat Takeaway in advanced talks to buy Grubhub https://cna.asia/3hf6esD pic.twitter.com/SYHIU5dTAN,true
2637,Man arrested for suspected involvement in money laundering linked to sex scams https://cna.asia/30tS8Oj pic.twitter.com/gw3ZQCfMRV,true
2638,Protesters to return to US streets following Floyd's funeral https://cna.asia/3fayVFd pic.twitter.com/PVglygUnTv,true
2639,"Need more than hashtags, campaigns to curb racism, says Kanoute https://cna.asia/3h87cqy pic.twitter.com/MoinzOCdVv",true
2640,Everton's Walcott to miss Premier League restart after surgery https://cna.asia/3hdkKBa pic.twitter.com/Yo3EFk7gOz,true
2641,Stricker gets six captain's picks as US change Ryder Cup qualification https://cna.asia/2AmuUyS pic.twitter.com/brOYVOp8na,true
2642,"Ford to return to pre-COVID production rates in US plants by early July, COO says https://cna.asia/2Uvc3bI pic.twitter.com/sv2nRIspKQ",true
2643,"Games will not be done with splendour, but will be simplified, Tokyo 2020 CEO says https://cna.asia/3hcsumZ pic.twitter.com/AO9waC7k8Q",true
2644,Trump administration sued over border restrictions related to COVID-19 https://cna.asia/2XSd3sF pic.twitter.com/KXZbYyLNb9,true
2645,30 more migrant worker dormitories cleared of COVID-19 infections https://cna.asia/3cP6efI pic.twitter.com/gYiUwY4Dap,true
2646,Berlin confirms US is looking at troop cuts in Germany https://cna.asia/30t6QF9 pic.twitter.com/wqFwX72w9r,true
2647,"JUST IN: Security guard at a dormitory, nurse at National Heart Centre Singapore among new #COVID19 cases involving Singaporeans http://cna.asia/2MLCSEd pic.twitter.com/HKjvQlThuF",true
2648,"655 #COVID19 patients discharged in Singapore. Of the 451 new cases, 3 are Singaporeans: https://cna.asia/2MLCSEd pic.twitter.com/jnTvul6Jy4",true
2649,Tesla to accelerate production of Semi trucks https://cna.asia/37hoZHm pic.twitter.com/kpVuIulk29,true
2650,"S&P opens higher, Nasdaq hits record as all eyes turn to Fed https://cna.asia/2UxRhbz pic.twitter.com/LcfJWmakn6",true
2651,"Brazil deforested 10,000 sq km of Amazon rainforest in 2019 https://cna.asia/3dQgky7 pic.twitter.com/VZeZtWG4Ha",true
2652,"Delta expects second-quarter revenue to slump, looks to amend debt deals https://cna.asia/2MNEqxq pic.twitter.com/kWSzlht6WE",true
2653,Tesla to accelerate production of Semi trucks: memo https://cna.asia/2YjriWp pic.twitter.com/XLQyPIvHGy,true
2654,J&J to begin human trials of COVID-19 vaccine in second half of July https://cna.asia/3fbi8lq pic.twitter.com/yXkiG58wo4,true
2655,Tesla to accelerate production of Semi trucks - memo https://cna.asia/2zpePbg pic.twitter.com/AqFclAVSHF,true
