,text,target
656,"“The scale of the dog meat trade in Yulin is pretty much the same compared to previous years,” said animal welfare advocate Yu Dezhi. Mr Yu surveyed the city, in the Guangxi Zhuang autonomous region, in May.
TODAYONLINE.COM
Chinese dog meat feast faces fresh mood for change from animal activists and next-gen tastes",true
657,"Malaysia's health director-general Dr Noor Hisham Abdullah said six out of seven cases were detected among Malaysians returning from abroad, while the other was a foreigner screened for Covid-19 before starting work.
TODAYONLINE.COM
Covid-19: Zero local transmissions a good sign, says M’sian health director-general",true
658,"JUST IN: MOH identified one more location that was visited by a Covid-19 patient while the person was infected: Hougang Green Shopping Mall at 21 Hougang Street 51.
The patient had gone to the mall on June 3 between 12pm and 1pm that day.
TODAYONLINE.COM
Number of fresh Covid-19 cases in Singapore at a new low of 218; Hougang Green Shopping Mall visited",true
659,"In general, the goal of a vaccine is to generate an immune response that can prevent someone from getting ill with a disease, whereas antibody-derived products are generally designed to treat disease.
A*Star is working with Japan's Chugai Pharmabody Research on an antibody for clinical use.
TODAYONLINE.COM
Explainer: What are antibody therapies and who is developing them for Covid-19?",true
660,"Lotte will first retail online at iShopChangi.com, before its brick-and-mortar shops open. And to kick things off with a bang, Lotte will offer a seven per cent discount on a range of products from June 12 to 30, in addition to tax- and duty-absorbed prices.
(via 8 Days Singapore)
TODAYONLINE.COM
No Need To Travel To Shop At Lotte Duty Free, Which Takes Over Liquor & Tobacco Concession At Changi Airport",true
661,"Fines were meted out to businesses who failed to implement safe management rules, and individuals who failed to wear masks, breached the ban on social gatherings, or left home for non-essential reasons.
“Employers should also note that working from home must be the default mode of working for companies resuming operations in phase one and two,” said Enterprise Singapore and the Singapore Tourism Board.
TODAYONLINE.COM
58 errant businesses, persons fined in first week post-circuit breaker, malls urged to ‘gear up’ for larger crowds",true
662,"Some students in Singapore have had their plans to study overseas — including at prestigious universities — scuppered by the Covid-19.
Although there are still a few months before school starts, they no longer feel that it is safe to travel and settle in another country due to the uncertain and volatile situation surrounding the pandemic.
TODAYONLINE.COM
Students in S’pore defer, cancel plans to study abroad due to fears, uncertainties over Covid-19",true
663,"The messages usually include fake offers or claims to trick recipients into clicking on a link, with some asking recipients to make a payment for a parcel delivery, verify their account to avoid service disruptions or requesting that recipients provide their details to obtain refunds or take advantage of promotions.
TODAYONLINE.COM
Police warn of phishing scams after nearly 30-fold spike in cases",true
664,"ONGOING SAGA: All five of them insist that they are still Bersatu members despite the party’s May 28 removal of them.
TODAYONLINE.COM
Mahathir and co sue Muhyiddin, others over disputed sacking from Bersatu",true
665,"The initial move was met with unease among sections of the New Zealand public unused to seeing armed officers, particularly the Maori and Pacific communities, which argued they were the most likely to come into contact with firearm-toting officers.
TODAYONLINE.COM
Eyeing US, New Zealand drops plans for armed police patrols",true
666,"JUST IN: Speaking in a televised statement from the National Centre for Infectious Diseases, National Development Minister Lawrence Wong talked about the critical role of testing for the coronavirus and what Singapore is doing as it climbs out of a two-month circuit breaker into “a world where Covid-19 is all around us”.
TODAYONLINE.COM
From testing sewage to making future vaccines affordable, S'pore has to learn to 'live with Covid-19': Lawrence Wong",true
667,WATCH: What are the measures needed for people in Singapore to live amid the ongoing COVID-19 pandemic? Minister Lawrence Wong details these in the second of six national broadcasts on the country’s post-COVID-19 future.,true
668,"This year’s Pink Dot SG, which will be streamed live on the internet, will feature performances by homegrown artistes Charlie Lim, Joanna Dong and Mathilda D’Silva. It will also showcase up-and-coming musicians such as Chris Hong and Leon Markus.
TODAYONLINE.COM
Pink Dot’s livestream on June 27 to feature music performances, short films, digital light-up",true
669,"The research used high-resolution satellite imagery of hospital parking lots in Wuhan — where the disease emerged in late 2019 — and data for symptom-related queries on search engines for things such as ""cough"" and ""diarrhoea"".
TODAYONLINE.COM
Covid-19 may have been spreading in China in August, Harvard research indicates",true
670,"✉️ YOUR SAY: “I will never forget that day, but I saw no fear in the care team,” writes midwife Julie Tay of KK Women's and Children's Hospital in this latest instalment of #VoicesfromtheFrontLines.
TODAYONLINE.COM
Voices from the Front Lines: How the first pregnant woman with Covid-19 at KKH hit us like a lightning bolt",true
671,"While arguing with a lorry driver on Nov 28 last year, Chua Chee Beng, 48, began hitting himself in the face and abdomen, telling the other man that he would lie to the police that he had assaulted him.
Not only did the other man not lay a finger on him, but Chua subsequently rained blows on his head and neck after the victim tried to take a picture of him.
TODAYONLINE.COM
Road rage: Private-hire car driver jailed 8 weeks for assaulting, threatening lorry driver",true
672,"✍️COMMENTARY: ""In Thailand, racism quietly runs in the veins of our people,"" says the author, who questions why Thai society does not address the issue. ""It ultimately comes down to the Thai attitude: To prioritise agreement over objection, complacency over resolution, image over voice, peace over justice.""
TODAYONLINE.COM
To my fellow Thais, please stop pretending racism doesn't exist",true
673,"Indonesia now has 33,076 confirmed Covid-19 cases.
TODAYONLINE.COM
Indonesia reports 1,043 new Covid-19 infections, biggest daily rise",true
674,"Farha Tehseen and Mohammad Tasleem, both Singapore permanent residents, abused Ms Amandeep Kaur by punching her. Farha struck the maid with a pair of heated tongs and claimed that she smelled like cow dung.
TODAYONLINE.COM
Couple convicted of repeatedly abusing maid, who tried to escape through 4th-floor window",true
675,"This is the lowest daily tally reported in a long while that the Ministry of Health has not attributed to fewer swabs being conducted, as was the case on some days.
TODAYONLINE.COM
Number of fresh Covid-19 cases in Singapore at a new low of 218, including 6 community cases",true
676,"The Su-30 fighters, some of China's most advanced jets, were given verbal warnings to leave and Taiwanese air force jets ""drove away"" the intruders, said Taiwan's defence ministry.
TODAYONLINE.COM
Taiwan warns off Chinese fighters which approached island",true
677,"""People are shopping, dining and just hanging about holding hands... it's so lovely to see,"" said one New Zealander.
TODAYONLINE.COM
In New Zealand, shopping, parties and big hugs mark start of 'Covid-free' life",true
678,"Former Brazil health minister Luiz Henrique Mandetta said the handling of the data shows ""the government is more harmful than the virus.""
TODAYONLINE.COM
Brazil accused of manipulating coronavirus toll",true
679,"""If we want to speak of black lives matter, we have to talk about the actual black lives that do not matter in Lebanon,"" a Lebanese activist said.
TODAYONLINE.COM
Race protests spark calls for Arab states to end 'exploitative' migrant worker system",true
680,"North Korea said it will sever hotlines with South Korea, the first step toward shutting down all contact with Seoul.
TODAYONLINE.COM
North Korea says it will sever hotlines with South Korea",true
681,"UPDATE: The Hong Kong government will lead a recapitalisation plan worth HK$39 billion (S$6.99 billion) to help Cathay Pacific weather the Covid-19 pandemic.
TODAYONLINE.COM
Hong Kong govt to lead S$6.99 billion rescue package for Cathay Pacific",true
